#
# [ASteCA v0.4.2-dev]
#
# Created:  [2022-03-08 22:07:04]
# Modified: [2022-03-09 01:28:36]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
00/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.75  0.0137821  0.0157561  0.0156615  0.0156276 0.00786559  0.0172841   0.005433   0.93    9.75904    9.79022    9.77921    9.79567    9.69203    9.81492  0.0680426    0.9   0.358112   0.328692    0.34209   0.333456   0.323387   0.412331  0.0445847   0.94    14.2823    14.2063    14.2854    14.3171    14.1187    14.3931   0.156848   0.93    15484.9    10204.5    13684.6    10413.5    9038.92    23305.7    6950.95   0.93   0.718402   0.521196   0.755627   0.883784   0.509115   0.928526   0.192104   0.95   3.10E+00
00/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42  0.0202838  0.0137933  0.0215395  0.0263568  0.0124665  0.0277382 0.00650646   0.94    9.88773    9.91311    9.90777    9.99518    9.72287     10.047   0.148129   0.95   0.541309       0.58   0.549304   0.568932   0.496207   0.584904  0.0412639   0.95    13.4022    13.4539    13.3815    13.3232    12.9788    13.8064   0.415731   0.99    5295.71    5038.03    4659.52     3520.3    2313.96     8132.5    3325.79   0.88   0.706665   0.792854   0.761605   0.868168   0.459381   0.937665   0.230147   0.92   3.10E+00
00/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95  0.0161209  0.0184687  0.0177792   0.018165  0.0124556  0.0183999 0.00277722   0.83    9.74769    9.74066    9.74196    9.73542    9.72903    9.77769  0.0231624   0.91   0.168351   0.162467   0.162211   0.156601   0.149802   0.188493  0.0189978   0.93    15.2501    15.1987    15.2366    15.2333    15.2062    15.2873  0.0595495   0.87    47413.7    37565.5    45463.9    44791.3    40255.0    54233.8    9057.43   0.85   0.571163   0.529961   0.572527   0.526449   0.470386   0.672389  0.0998557   0.99   3.10E+00
00/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.48        nan        nan    0.95  0.0064948 0.00674089 0.00675446 0.00683446 0.00568771 0.00698673 0.000846598   0.76    9.30336    9.30214     9.3031    9.30222    9.29453    9.31199 0.00920431   0.97   0.388969   0.380654   0.381436   0.380569   0.378711   0.408015  0.0172461   0.76    14.7385    14.7478    14.7457    14.7468    14.7236    14.7602   0.032152   0.73    17687.8    17168.6    17343.4    17255.2    16491.3    19143.5     1445.9   0.94   0.384214   0.372815   0.375799   0.379371   0.335579   0.425063  0.0490641   0.95   3.10E+00
00/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60  0.0097193 0.00121692 0.00728875  0.0040973 0.00231141  0.0182266 0.00773659    0.9    9.83693    9.46558     9.9289    9.99511    9.53536    10.0488   0.224603   0.88   0.685065    0.80219   0.673575   0.642532   0.581166   0.787771   0.101057   0.98    15.5853    15.9034    15.6133     15.641    15.3702      15.83   0.323366   0.64    39208.7    15906.8    33837.1    24310.0    15284.7    66635.7    24290.6   0.94   0.614292   0.494955     0.6638   0.804505   0.311414   0.885404   0.261898   0.94   3.10E+00
00/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00414812 0.00356137 0.00343055   0.003312 0.00311831 0.00570511 0.00198414   0.64    9.01221    9.09293    9.02391    9.08811    8.92684    9.09705  0.0756877   0.91   0.829425   0.793933   0.821064   0.796553   0.780138   0.883527  0.0517777   0.96    14.9367    14.8865    14.9005    14.8822    14.8259    15.0551   0.145701   0.84     6867.8     6171.1    6624.52    6452.55    5726.48    7968.28    1300.55   0.91   0.361596   0.293049   0.355599   0.348243   0.274859   0.451728  0.0877552   0.99   3.10E+00
00/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73  0.0168784  0.0221894   0.016189  0.0242667 0.00883781  0.0249889 0.00697392   0.95    9.07133    9.04746    9.07526    9.07753    9.00834    9.14002   0.102088   0.71   0.648276   0.605264   0.652286   0.674459   0.587688    0.71193  0.0680237   0.94    15.0636    15.0713    15.0313    14.9926    14.8535    15.3239   0.251941   0.92    5789.29    3859.76    4643.39    4084.96    3302.56    8262.03    3382.76   0.78   0.508074   0.328302   0.470261   0.409309   0.297014   0.756031   0.211428   0.97   3.10E+00
00/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.49        nan        nan    0.89   0.017038  0.0265154  0.0180814  0.0257297 0.00652814  0.0264881 0.00850143   0.82    9.73875    9.75452    9.74859    9.75144    9.71694    9.76351  0.0327147   0.78   0.438646   0.376353   0.415296   0.384909   0.376794   0.509224  0.0607902   0.87    15.2098    15.2471     15.207    15.2051    15.1642    15.2487  0.0413724   0.98    60336.3    64403.3    59099.7    53773.4    48193.8    71098.9    10710.5   0.97   0.657959   0.699636   0.663819   0.697795   0.573285   0.739972  0.0799682   0.99   3.10E+00
00/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0215419   0.026661  0.0243324  0.0268096  0.0123087   0.027915 0.00723843   0.85    9.63627    9.58754    9.59723    9.58332    9.51906    9.78488   0.146161   0.89   0.537325    0.51945   0.522327   0.515951   0.490142   0.592628    0.06631   0.93    14.7949    14.7853    14.8497    14.8783    14.5749    15.0029    0.23833   0.91    11396.8    6951.21    9414.74    7942.88    6387.89    16881.6    6282.02   0.84   0.569224   0.441571   0.561986   0.499399   0.301654   0.850321   0.245591   0.98   3.10E+00
00/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.91 0.00735211 0.000660629 0.00508159 0.00305225 0.000891875  0.0153264 0.00752178   0.82    9.65538    9.81048    9.76196    9.81722    9.30304    9.92604    0.27754   0.91   0.213554   0.267362   0.227236   0.283363   0.101059   0.316435  0.0996464   0.97    13.5835     13.253    13.4481    13.3079    13.1554    14.1312   0.455367   0.95    3310.09    2985.51    2729.59    2365.99    1916.46    4755.67     1853.3   0.81   0.469631   0.397754   0.438348   0.366066     0.2108   0.754627   0.241011   0.97   3.10E+00
00/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0150763   0.023955   0.015491  0.0156276 0.00679914  0.0242533 0.00691427   0.96    8.98959    8.87123    8.98873    8.97018    8.90504    9.07402  0.0799552   0.98    1.24779    1.26972    1.24445    1.23976    1.17975    1.32362  0.0674989    1.0    14.5642    14.7368    14.5868    14.6136    14.3079    14.7997   0.231472   0.99    8902.57    7475.09    8177.58    7073.24    5466.06    12554.3    3692.72   0.95   0.765486   0.710445   0.783422   0.846387   0.612092   0.920504   0.149066   0.96   3.10E+00
00/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69  0.0149744   0.020161  0.0162841  0.0219327 0.00433558  0.0240531 0.00850559   0.94    9.04765    8.62752    8.89631    8.69314     8.6082    9.67621   0.491635   0.93    1.12341    1.34019    1.20645    1.30439   0.799596    1.34439   0.241823    0.9    12.0158    12.7202    12.2172    12.6966    10.9654    12.8621   0.838852   0.93    2796.27    2776.68    2440.22    1925.56    1428.22    4146.24    1552.31   0.88   0.530404   0.401882   0.513643   0.452553   0.293771   0.790038    0.22377   0.98   3.10E+00
00/ber75                         0.000112   0.004227   0.032595        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0102402  0.0174855 0.00836125 0.00399279 0.00192779  0.0186713 0.00745702   0.93    9.75962    9.79568    9.78205    9.79375     9.5891    9.93314   0.173693   0.99  0.0942812  0.0360167  0.0994795   0.132072  0.0276524   0.154868   0.056149   0.95    14.4875    14.1701    14.5022    14.5358    14.1553    14.8208   0.329422    1.0    7891.02    2911.57     7042.2    4127.64    2933.33    13031.2    4864.54   0.93   0.670491  0.0489546   0.786288   0.886186   0.211895   0.960014   0.316663   0.84   3.10E+00
00/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0157687  0.0121419  0.0150692  0.0119003 0.00742348  0.0251351 0.00775341   0.96    9.50552    9.36765     9.4643    9.42553    9.34353    9.68697   0.183034   0.93   0.750807   0.799211    0.75239   0.749052   0.665309   0.841863  0.0934885   0.99    15.4781    15.5737    15.5431    15.6422    15.2025    15.7973   0.355543    0.9    15345.4    5141.86    12361.3    8752.92    5899.75    24641.9    11053.2   0.86   0.660326   0.291228    0.71761   0.868168    0.35702    0.93423   0.263011   0.93   3.10E+00
#00/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71   0.011373  0.0165089 0.00791686 0.00294775 0.00170304  0.0244663 0.00957521   0.87    9.10569    8.80166    9.14256    9.20449    8.75029    9.42303   0.331448   0.96   0.343081   0.436016   0.418702   0.444895   0.082448   0.478615    0.16386   0.78    14.5541    14.9922    14.4849    14.3373    13.9029    15.3177   0.655428   0.98    2199.35     1105.8    1872.81     1416.8    1033.58    3451.16    1307.68   0.89   0.583497   0.225998   0.616413   0.701201   0.291174   0.861302   0.250836   0.97   3.10E+00
# New run with dist modulus max limit set to 20 
00/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71  0.0120567  0.0208172  0.0101085 0.00392312 0.00166884  0.0232623 0.00930235    0.9    8.95643    8.68872     8.8839    8.77077    8.70684    9.25216   0.251855   0.95   0.368312   0.443856   0.401021   0.426955   0.316425   0.438584  0.0984639   0.71    14.9541    15.5786    14.9738    15.1673    14.4149    15.5075   0.491022   0.98    2311.47    2146.61    1999.15    1505.72    1138.38    3517.46    1318.07   0.89   0.583523   0.616701   0.613656   0.746847   0.275514   0.865382   0.258288   0.96   3.10E+00
00/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88  0.0156776  0.0155087  0.0155385  0.0165333 0.00988496  0.0208274 0.00581811   0.97    9.27934    9.24996    9.25444    9.25328     9.2201    9.30087   0.134784   0.58   0.580517   0.587765   0.583679   0.577011   0.543427   0.632629  0.0604612   0.93    13.6616    13.7054    13.6994    13.6817    13.5645    13.8468   0.278982   0.75     4918.9    6619.57    4603.98    4270.53    2947.92    6657.56    2106.01   0.92   0.629746   0.798926   0.653458    0.69039   0.439658   0.802033   0.179129   0.98   3.10E+00
00/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0113429 0.00469231  0.0107593 0.00624886 0.00507241   0.017403 0.00491018   0.91    9.59884    9.66289    9.59927    9.59853    9.54508    9.65393  0.0508023   0.99  0.0581107   0.112521  0.0534491  0.0156306  0.0105526   0.107977  0.0419834   0.93    15.7584    15.8317     15.756    15.7538    15.6351    15.8846   0.117901   0.99    13371.8    17433.3    11489.7    8673.28    7305.15    19939.7     6894.6   0.89   0.589847   0.740587   0.600358   0.756456   0.338127    0.83486   0.234718   0.97   3.10E+00
#00/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.88  0.0124424  0.0166302   0.011568  0.0169862 0.00539704  0.0176983 0.00582142   0.91     9.9523    10.0442     10.028    10.0434    9.80741    10.0558    0.12132   0.84   0.581131   0.510968   0.583598   0.630096   0.510968   0.636061  0.0562647   0.92    15.9302     15.913    15.9312    15.9244    15.8848    15.9783  0.0422948   0.98 1.68211e+05 1.96046e+05 1.72355e+05 1.85757e+05 1.4438e+05 1.92796e+05    24536.2   0.92   0.373522   0.254682   0.390053   0.432132   0.172841   0.541391   0.172881   0.99   3.10E+00
# New run with dist modulus max limit set to 20 
00/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.72        nan        nan    0.87  0.0212057  0.0264854  0.0255696  0.0266354  0.0122264  0.0271789 0.00673808   0.87    9.71931    9.70887     9.7079    9.70316    9.68189    9.77227  0.0800758   0.81   0.458141   0.417786   0.442902   0.429258   0.420201   0.500829  0.0460724   0.86    16.4707    16.4953    16.4814    16.4872    16.4162     16.529   0.103415   0.66 1.63174e+05 1.25366e+05 1.66823e+05 1.70965e+05 1.37837e+05 1.90406e+05    24357.4   0.96   0.442392   0.276912    0.45598   0.526427   0.286314   0.597492   0.150744   0.98   3.10E+00
#
# All parameters free except b_fr=0.5, min_mass_ratio=0.7 + min_mass=0.01 + mass-binaries correction
#
01/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.41  0.0207718  0.0249155  0.0216002   0.023988  0.0150103   0.025843 0.00515007   0.96    9.86731    9.73235    9.87512    9.85583    9.73191    10.0088   0.130683   0.98   0.548545   0.575134    0.56064   0.579969   0.500674   0.590029  0.0420176   0.92    13.3811    13.5499    13.3926    13.4954      12.99    13.7447   0.370242    1.0    3425.25    4294.48     3195.1    2873.67    2138.99    4668.93    1390.59   0.95        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60  0.0114787  0.0152328  0.0100881 0.00378378 0.00257194  0.0217903 0.00828965   0.92    9.81034     9.5527    9.88916     10.002    9.54005    10.0367   0.225073   0.89   0.661522   0.589279    0.64743    0.59671   0.565759   0.771983  0.0970999   0.97    15.6173    15.9172    15.6423    15.6707    15.3938    15.8583   0.284978   0.72    27230.8    20986.6    24782.8    15585.0    11768.7    42830.9    15105.2   0.95        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0160829 0.00461815  0.0167001  0.0244408 0.00824101  0.0251713 0.00737179   0.93    8.97734    8.95634    8.96266    8.94763    8.90585    9.04947  0.0788311   0.89    1.25124    1.39889    1.23649    1.21686    1.18586    1.33131  0.0764435   0.98    14.4857    14.2955    14.4913    14.6771    14.2694    14.7227   0.226782   0.97    4638.52    5979.48    4532.74    4210.66    3644.01    5588.98    1077.86    0.9        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72  0.0143645  0.0239612  0.0155612  0.0233261 0.00335231  0.0240883 0.00914882    0.9    9.08569    8.75289    9.12423    9.24806    8.80386    9.31081    0.21839   0.95   0.295117   0.423575   0.352353   0.401486  0.0853581   0.429715   0.143101   0.85    14.5777    15.2149    14.4548    14.2943    14.1429    15.1438   0.427647   0.92    1508.28    2093.62    1435.26    1364.95    1044.88    2004.78     484.35   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0162166 0.00915406  0.0148535 0.00974054 0.00767517  0.0271097 0.00800232   0.92    9.70381    9.87141    9.79908    9.86504    9.44615    9.92619   0.214014   0.91   0.712244   0.685639   0.714913   0.724423   0.641095   0.771975  0.0740076   0.99    14.0014    13.8767     13.921    13.8013    13.6776    14.3732   0.346503   0.98    6722.89    7583.49    6676.01     7014.7    5207.74    8080.64    1480.86   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0129953 0.00958131  0.0112305 0.00900901 0.00582751  0.0221717 0.00716205   0.94    9.58994    9.56584    9.58894    9.57935    9.49401    9.68549   0.107039   0.99    0.25394   0.286739   0.252036   0.263664   0.177615   0.333722  0.0706838   0.98    13.9494    14.0775    13.9549    13.9864    13.8166    14.0786     0.1463   0.98    4096.53     3768.6    4014.94    3871.58     3285.9    4943.24    838.697   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.55        nan        nan    0.92 0.00733011 0.00607808 0.00560049 0.00540124 0.000993659  0.0141706  0.0069087   0.82    9.61072    9.28264    9.67841    9.30458    9.29037    9.95106   0.286606   0.88   0.228526   0.344857   0.258526   0.326126  0.0779056   0.345279   0.115908   0.92    13.6849    14.2221    13.5739    14.1752    13.1877    14.2088   0.452499    0.9    3033.25    3611.78    2982.97    2930.24    2283.94    3733.06    738.592   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.85 0.00600316 0.00300691 0.00379772 0.00278878 0.00248684 0.00866043 0.00484978   0.76    9.63627    9.65169    9.63465     9.6418    9.55903    9.70958  0.0750303   0.97   0.665954    0.69449   0.674159   0.683129    0.61283   0.721413  0.0594573   0.98     15.209    15.2182    15.2106    15.2009    15.1202    15.3163   0.115799   0.96    13670.2    18716.6    13525.4    14065.0    10245.9    16967.4    3208.67   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00471269 0.00477402  0.0046664  0.0048023 0.00316181 0.00498595  0.0024663   0.57    9.00099    9.02253    9.01331    9.01727    8.96185    9.02406  0.0490149   0.89   0.835308   0.818859   0.832359   0.825835   0.815228     0.8708  0.0360054    0.9    14.9648    14.9163    14.9392    14.9299    14.8462    15.0704   0.140146   0.92    8382.41    7951.62    8314.34    7944.47    7393.77    9445.93      999.9   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73  0.0163416   0.021817  0.0152252  0.0123532 0.00953096  0.0230979 0.00655189   0.96    9.10037    9.14219    9.09641    9.09498     9.0479    9.15052  0.0876864   0.61   0.626161   0.542659   0.619048   0.598655   0.570897   0.686561  0.0622882   0.94    15.0096     14.912    15.0103    14.9604    14.8638    15.1772   0.201727   0.86    4916.78    4249.17    4865.11    4768.33    3912.27    5946.87    1031.04    1.0        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0165081  0.0230827  0.0172415  0.0229081 0.00755299   0.025582 0.00784302   0.96    9.49247    9.41628    9.45005    9.42483    9.34519    9.64856   0.172356   0.91   0.747297    0.73754   0.746871   0.744093   0.672718    0.82754  0.0868867   0.99     15.488    15.8265    15.5642    15.6415    15.2268     15.783   0.348541   0.87    8868.34    10859.5    8321.02    7430.32    5218.69    12373.6    3883.43   0.94        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0111066   0.012223   0.011418  0.0118655 0.00609542  0.0169488 0.00412961   0.94     9.5828    9.63423    9.57024    9.55541    9.51244    9.65634  0.0605402   0.96  0.0642764  0.0335994  0.0615412  0.0350901  0.0234875   0.109667  0.0378861   0.96    15.7315    15.6397    15.7341      15.78    15.6133    15.8387   0.101851   0.98    9167.87    8885.55    8967.26    8718.11     7675.5    10977.8    1447.96   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
01/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0147676  0.0113838  0.0126771  0.0104024 0.00797875  0.0244481  0.0072705   0.96    9.17432    9.14798    9.14029    9.13291    9.04526    9.29857    0.16978   0.84    0.94167   0.958242   0.954656    0.96249   0.866024    1.00899  0.0918189   0.96    14.7573    14.6932    14.8177    14.9061    14.4059    15.0957   0.377619   0.94    4889.62    6115.75    4861.22    4882.97    3825.22    5940.17    1049.04   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
